FromNode,ToNode,Distance_Meters,Time_Seconds
53.0,1196.0,59007.13,2360.29
1196.0,53.0,59007.13,2360.29
53.0,1182.0,32024.71,1280.99
1182.0,53.0,32024.71,1280.99
53.0,87.0,33621.92,1512.99
87.0,53.0,33621.92,1512.99
127.0,178.0,38521.99,1733.49
178.0,127.0,38521.99,1733.49
1196.0,1107.0,66081.8,2643.27
1107.0,1196.0,66081.8,2643.27
1107.0,1050.0,94005.6,3760.22
1050.0,1107.0,94005.6,3760.22
1107.0,1151.0,73289.08,2931.56
1151.0,1107.0,73289.08,2931.56
1107.0,1206.0,89513.66,3580.55
1206.0,1107.0,89513.66,3580.55
1107.0,1226.0,49473.83,2226.32
1226.0,1107.0,49473.83,2226.32
1182.0,1206.0,54063.54,2162.54
1206.0,1182.0,54063.54,2162.54
292.0,285.0,66614.59,2664.58
285.0,292.0,66614.59,2664.58
292.0,377.0,31908.37,1276.33
377.0,292.0,31908.37,1276.33
292.0,421.0,30657.51,1226.3
421.0,292.0,30657.51,1226.3
292.0,363.0,71274.96,2851.0
363.0,292.0,71274.96,2851.0
292.0,100.0,50772.6,2284.77
100.0,292.0,50772.6,2284.77
822.0,1034.0,53935.02,2157.4
1034.0,822.0,53935.02,2157.4
822.0,3623.0,76186.74,3047.47
3623.0,822.0,76186.74,3047.47
822.0,3548.0,68597.47,2743.9
3548.0,822.0,68597.47,2743.9
822.0,1025.0,97101.25,3884.05
1025.0,822.0,97101.25,3884.05
3842.0,3753.0,18209.37,728.37
3753.0,3842.0,18209.37,728.37
3754.0,955.0,77046.3,3081.85
955.0,3754.0,77046.3,3081.85
3754.0,3844.0,25538.29,1021.53
3844.0,3754.0,25538.29,1021.53
3618.0,3548.0,39410.81,1576.43
3548.0,3618.0,39410.81,1576.43
3618.0,3639.0,92017.65,3680.71
3639.0,3618.0,92017.65,3680.71
3753.0,826.0,57135.36,2285.41
826.0,3753.0,57135.36,2285.41
117.0,77.0,43875.12,1974.38
77.0,117.0,43875.12,1974.38
1048.0,153.0,18219.13,728.77
153.0,1048.0,18219.13,728.77
1048.0,1049.0,42421.37,1696.85
1049.0,1048.0,42421.37,1696.85
3536.0,1170.0,28611.67,1144.47
1170.0,3536.0,28611.67,1144.47
3536.0,3537.0,66882.51,2675.3
3537.0,3536.0,66882.51,2675.3
1204.0,1169.0,39725.92,1589.04
1169.0,1204.0,39725.92,1589.04
1204.0,1185.0,49650.37,1986.01
1185.0,1204.0,49650.37,1986.01
1204.0,3683.0,60969.96,2438.8
3683.0,1204.0,60969.96,2438.8
219.0,239.0,32832.31,1313.29
239.0,219.0,32832.31,1313.29
219.0,244.0,32099.33,1283.97
244.0,219.0,32099.33,1283.97
195.0,214.0,24828.71,993.15
214.0,195.0,24828.71,993.15
195.0,205.0,37823.82,1512.95
205.0,195.0,37823.82,1512.95
195.0,895.0,56916.79,2276.67
895.0,195.0,56916.79,2276.67
214.0,760.0,27242.55,1089.7
760.0,214.0,27242.55,1089.7
214.0,798.0,50106.03,2254.77
798.0,214.0,50106.03,2254.77
895.0,798.0,50527.8,2021.11
798.0,895.0,50527.8,2021.11
229.0,200.0,63268.56,2530.74
200.0,229.0,63268.56,2530.74
229.0,268.0,26205.08,1048.2
268.0,229.0,26205.08,1048.2
216.0,200.0,135723.02,5428.92
200.0,216.0,135723.02,5428.92
216.0,761.0,58480.95,2339.24
761.0,216.0,58480.95,2339.24
216.0,3076.0,68684.96,2747.4
3076.0,216.0,68684.96,2747.4
269.0,211.0,72408.79,2896.35
211.0,269.0,72408.79,2896.35
207.0,239.0,42426.42,1697.06
239.0,207.0,42426.42,1697.06
207.0,512.0,47652.3,1906.09
512.0,207.0,47652.3,1906.09
207.0,264.0,62212.35,2488.49
264.0,207.0,62212.35,2488.49
264.0,244.0,32345.18,1293.81
244.0,264.0,32345.18,1293.81
512.0,431.0,41558.89,1662.36
431.0,512.0,41558.89,1662.36
512.0,606.0,61223.8,2448.95
606.0,512.0,61223.8,2448.95
512.0,686.0,25415.75,1016.63
686.0,512.0,25415.75,1016.63
200.0,211.0,50311.03,2012.44
211.0,200.0,50311.03,2012.44
200.0,268.0,33591.19,1343.65
268.0,200.0,33591.19,1343.65
200.0,3182.0,62527.55,2501.1
3182.0,200.0,62527.55,2501.1
200.0,668.0,266187.79,10647.51
668.0,200.0,266187.79,10647.51
200.0,651.0,106087.76,4243.51
651.0,200.0,106087.76,4243.51
200.0,222.0,46415.95,2088.72
222.0,200.0,46415.95,2088.72
211.0,212.0,19893.32,795.73
212.0,211.0,19893.32,795.73
268.0,3182.0,45320.21,2039.41
3182.0,268.0,45320.21,2039.41
3182.0,3002.0,68378.64,2735.15
3002.0,3182.0,68378.64,2735.15
3182.0,3076.0,103476.78,4139.07
3076.0,3182.0,103476.78,4139.07
668.0,558.0,76386.72,3055.47
558.0,668.0,76386.72,3055.47
668.0,588.0,86432.8,3457.31
588.0,668.0,86432.8,3457.31
668.0,600.0,98730.25,3949.21
600.0,668.0,98730.25,3949.21
651.0,558.0,62967.22,2833.52
558.0,651.0,62967.22,2833.52
651.0,714.0,28206.08,1269.27
714.0,651.0,28206.08,1269.27
519.0,606.0,40771.38,1630.86
606.0,519.0,40771.38,1630.86
519.0,686.0,55795.46,2231.82
686.0,519.0,55795.46,2231.82
519.0,658.0,31205.79,1248.23
658.0,519.0,31205.79,1248.23
239.0,244.0,43431.93,1954.44
244.0,239.0,43431.93,1954.44
786.0,851.0,38776.93,1551.08
851.0,786.0,38776.93,1551.08
786.0,941.0,24264.21,970.57
941.0,786.0,24264.21,970.57
786.0,929.0,44808.46,1792.34
929.0,786.0,44808.46,1792.34
786.0,844.0,80106.09,3204.24
844.0,786.0,80106.09,3204.24
786.0,971.0,53086.71,2123.47
971.0,786.0,53086.71,2123.47
786.0,852.0,77684.25,3107.37
852.0,786.0,77684.25,3107.37
786.0,1017.0,74698.52,2987.94
1017.0,786.0,74698.52,2987.94
233.0,243.0,35256.02,1586.52
243.0,233.0,35256.02,1586.52
844.0,734.0,92379.8,3695.19
734.0,844.0,92379.8,3695.19
844.0,941.0,42163.84,1686.55
941.0,844.0,42163.84,1686.55
734.0,731.0,219699.53,8787.98
731.0,734.0,219699.53,8787.98
734.0,777.0,102520.39,4100.82
777.0,734.0,102520.39,4100.82
734.0,944.0,157818.39,6312.74
944.0,734.0,157818.39,6312.74
734.0,902.0,104936.7,4197.47
902.0,734.0,104936.7,4197.47
734.0,869.0,152908.34,6116.33
869.0,734.0,152908.34,6116.33
734.0,765.0,149005.13,5960.21
765.0,734.0,149005.13,5960.21
734.0,896.0,127380.75,5095.23
896.0,734.0,127380.75,5095.23
734.0,785.0,46676.45,1867.06
785.0,734.0,46676.45,1867.06
734.0,783.0,101615.07,4064.6
783.0,734.0,101615.07,4064.6
734.0,965.0,121285.07,4851.4
965.0,734.0,121285.07,4851.4
734.0,969.0,79332.0,3173.28
969.0,734.0,79332.0,3173.28
734.0,903.0,121200.5,4848.02
903.0,734.0,121200.5,4848.02
734.0,852.0,86948.15,3477.93
852.0,734.0,86948.15,3477.93
734.0,991.0,118681.65,4747.27
991.0,734.0,118681.65,4747.27
734.0,1005.0,158758.49,6350.34
1005.0,734.0,158758.49,6350.34
734.0,833.0,212517.28,8500.69
833.0,734.0,212517.28,8500.69
734.0,1017.0,86194.53,3447.78
1017.0,734.0,86194.53,3447.78
734.0,773.0,112975.33,4519.01
773.0,734.0,112975.33,4519.01
734.0,971.0,113625.77,4545.03
971.0,734.0,113625.77,4545.03
734.0,973.0,88724.43,3548.98
973.0,734.0,88724.43,3548.98
734.0,813.0,202305.62,8092.22
813.0,734.0,202305.62,8092.22
734.0,845.0,208821.76,8352.87
845.0,734.0,208821.76,8352.87
927.0,777.0,15742.19,629.69
777.0,927.0,15742.19,629.69
212.0,222.0,37581.79,1503.27
222.0,212.0,37581.79,1503.27
212.0,509.0,231118.07,9244.72
509.0,212.0,231118.07,9244.72
222.0,588.0,113352.1,4534.08
588.0,222.0,113352.1,4534.08
509.0,348.0,96110.88,3844.44
348.0,509.0,96110.88,3844.44
509.0,356.0,84694.49,3387.78
356.0,509.0,84694.49,3387.78
509.0,538.0,89008.67,3560.35
538.0,509.0,89008.67,3560.35
509.0,632.0,39941.0,1597.64
632.0,509.0,39941.0,1597.64
509.0,637.0,51733.03,2069.32
637.0,509.0,51733.03,2069.32
509.0,625.0,18771.48,750.86
625.0,509.0,18771.48,750.86
509.0,516.0,39233.19,1569.33
516.0,509.0,39233.19,1569.33
509.0,615.0,23119.28,924.77
615.0,509.0,23119.28,924.77
509.0,600.0,68027.35,2721.09
600.0,509.0,68027.35,2721.09
760.0,798.0,55043.25,2201.73
798.0,760.0,55043.25,2201.73
760.0,892.0,26654.06,1066.16
892.0,760.0,26654.06,1066.16
761.0,934.0,95265.55,3810.62
934.0,761.0,95265.55,3810.62
761.0,3024.0,68976.08,2759.04
3024.0,761.0,68976.08,2759.04
761.0,952.0,132967.21,5318.69
952.0,761.0,132967.21,5318.69
761.0,3085.0,33087.63,1323.51
3085.0,761.0,33087.63,1323.51
3076.0,3001.0,49163.4,1966.54
3001.0,3076.0,49163.4,1966.54
3076.0,3075.0,106703.61,4268.14
3075.0,3076.0,106703.61,4268.14
753.0,823.0,46146.74,1845.87
823.0,753.0,46146.74,1845.87
753.0,891.0,60575.48,2423.02
891.0,753.0,60575.48,2423.02
753.0,811.0,65579.28,2623.17
811.0,753.0,65579.28,2623.17
753.0,833.0,75686.45,3027.46
833.0,753.0,75686.45,3027.46
753.0,851.0,47418.09,1896.72
851.0,753.0,47418.09,1896.72
753.0,836.0,70891.43,2835.66
836.0,753.0,70891.43,2835.66
949.0,836.0,45082.25,1803.29
836.0,949.0,45082.25,1803.29
949.0,892.0,37089.83,1669.04
892.0,949.0,37089.83,1669.04
588.0,516.0,114468.51,4578.74
516.0,588.0,114468.51,4578.74
588.0,658.0,110875.0,4435.0
658.0,588.0,110875.0,4435.0
270.0,373.0,130512.79,5220.51
373.0,270.0,130512.79,5220.51
270.0,322.0,104537.7,4181.51
322.0,270.0,104537.7,4181.51
270.0,316.0,89845.88,3593.84
316.0,270.0,89845.88,3593.84
270.0,337.0,79738.73,3189.55
337.0,270.0,79738.73,3189.55
270.0,354.0,94191.51,3767.66
354.0,270.0,94191.51,3767.66
270.0,394.0,104301.21,4172.05
394.0,270.0,104301.21,4172.05
270.0,419.0,73847.14,2953.89
419.0,270.0,73847.14,2953.89
270.0,452.0,91682.88,3667.32
452.0,270.0,91682.88,3667.32
270.0,427.0,94060.43,3762.42
427.0,270.0,94060.43,3762.42
270.0,284.0,81567.25,3262.69
284.0,270.0,81567.25,3262.69
270.0,468.0,84524.68,3380.99
468.0,270.0,84524.68,3380.99
270.0,472.0,109617.51,4384.7
472.0,270.0,109617.51,4384.7
270.0,494.0,103303.81,4132.15
494.0,270.0,103303.81,4132.15
270.0,425.0,113859.86,4554.39
425.0,270.0,113859.86,4554.39
270.0,503.0,131009.43,5240.38
503.0,270.0,131009.43,5240.38
270.0,325.0,126572.63,5062.91
325.0,270.0,126572.63,5062.91
270.0,317.0,163914.92,6556.6
317.0,270.0,163914.92,6556.6
270.0,352.0,160830.43,6433.22
352.0,270.0,160830.43,6433.22
270.0,338.0,134126.39,5365.06
338.0,270.0,134126.39,5365.06
373.0,338.0,34658.31,1386.33
338.0,373.0,34658.31,1386.33
373.0,494.0,56865.45,2558.95
494.0,373.0,56865.45,2558.95
373.0,427.0,41270.5,1857.17
427.0,373.0,41270.5,1857.17
322.0,1472.0,71999.56,2879.98
1472.0,322.0,71999.56,2879.98
322.0,1483.0,87022.15,3480.89
1483.0,322.0,87022.15,3480.89
322.0,1637.0,42419.46,1696.78
1637.0,322.0,42419.46,1696.78
322.0,368.0,35242.27,1409.69
368.0,322.0,35242.27,1409.69
322.0,394.0,23251.3,1046.31
394.0,322.0,23251.3,1046.31
296.0,314.0,38879.09,1555.16
314.0,296.0,38879.09,1555.16
296.0,469.0,31122.9,1400.53
469.0,296.0,31122.9,1400.53
296.0,472.0,38638.87,1738.75
472.0,296.0,38638.87,1738.75
316.0,315.0,47306.45,1892.26
315.0,316.0,47306.45,1892.26
316.0,494.0,20158.71,907.14
494.0,316.0,20158.71,907.14
337.0,343.0,16584.05,663.36
343.0,337.0,16584.05,663.36
337.0,1637.0,39019.85,1755.89
1637.0,337.0,39019.85,1755.89
354.0,274.0,65144.14,2605.77
274.0,354.0,65144.14,2605.77
354.0,369.0,27128.22,1220.77
369.0,354.0,27128.22,1220.77
394.0,393.0,19799.85,791.99
393.0,394.0,19799.85,791.99
274.0,272.0,41298.14,1651.93
272.0,274.0,41298.14,1651.93
274.0,369.0,63403.51,2536.14
369.0,274.0,63403.51,2536.14
274.0,352.0,82319.91,3292.8
352.0,274.0,82319.91,3292.8
274.0,323.0,112438.38,4497.54
323.0,274.0,112438.38,4497.54
274.0,396.0,38565.49,1542.62
396.0,274.0,38565.49,1542.62
274.0,328.0,76179.29,3047.17
328.0,274.0,76179.29,3047.17
419.0,369.0,13397.16,535.89
369.0,419.0,13397.16,535.89
419.0,284.0,41542.1,1869.39
284.0,419.0,41542.1,1869.39
452.0,325.0,16270.93,650.84
325.0,452.0,16270.93,650.84
452.0,466.0,48347.76,1933.91
466.0,452.0,48347.76,1933.91
427.0,298.0,31550.05,1262.0
298.0,427.0,31550.05,1262.0
427.0,468.0,47255.56,2126.5
468.0,427.0,47255.56,2126.5
284.0,325.0,34765.31,1390.61
325.0,284.0,34765.31,1390.61
284.0,499.0,31424.51,1414.1
499.0,284.0,31424.51,1414.1
284.0,466.0,45869.72,2064.14
466.0,284.0,45869.72,2064.14
468.0,466.0,11800.1,472.0
466.0,468.0,11800.1,472.0
315.0,314.0,44493.85,1779.75
314.0,315.0,44493.85,1779.75
315.0,426.0,41737.0,1669.48
426.0,315.0,41737.0,1669.48
315.0,556.0,82350.92,3294.04
556.0,315.0,82350.92,3294.04
315.0,321.0,42935.29,1717.41
321.0,315.0,42935.29,1717.41
315.0,544.0,68905.95,2756.24
544.0,315.0,68905.95,2756.24
315.0,684.0,39999.16,1799.96
684.0,315.0,39999.16,1799.96
472.0,469.0,25546.59,1021.86
469.0,472.0,25546.59,1021.86
494.0,425.0,54153.61,2436.91
425.0,494.0,54153.61,2436.91
425.0,338.0,74038.95,3331.75
338.0,425.0,74038.95,3331.75
503.0,278.0,41948.89,1677.96
278.0,503.0,41948.89,1677.96
503.0,318.0,33546.87,1509.61
318.0,503.0,33546.87,1509.61
325.0,272.0,61049.11,2441.96
272.0,325.0,61049.11,2441.96
325.0,283.0,29847.81,1193.91
283.0,325.0,29847.81,1193.91
325.0,345.0,22202.78,888.11
345.0,325.0,22202.78,888.11
325.0,499.0,21171.21,846.85
499.0,325.0,21171.21,846.85
325.0,372.0,49795.63,1991.83
372.0,325.0,49795.63,1991.83
317.0,278.0,36502.22,1460.09
278.0,317.0,36502.22,1460.09
317.0,298.0,62213.51,2488.54
298.0,317.0,62213.51,2488.54
317.0,324.0,54319.43,2172.78
324.0,317.0,54319.43,2172.78
352.0,328.0,43615.99,1744.64
328.0,352.0,43615.99,1744.64
352.0,393.0,31153.69,1246.15
393.0,352.0,31153.69,1246.15
352.0,374.0,29725.89,1337.67
374.0,352.0,29725.89,1337.67
338.0,318.0,22052.82,882.11
318.0,338.0,22052.82,882.11
338.0,321.0,24303.37,972.13
321.0,338.0,24303.37,972.13
338.0,455.0,25734.67,1029.39
455.0,338.0,25734.67,1029.39
338.0,470.0,39818.32,1791.82
470.0,338.0,39818.32,1791.82
271.0,370.0,60687.33,2427.49
370.0,271.0,60687.33,2427.49
271.0,434.0,44820.06,1792.8
434.0,271.0,44820.06,1792.8
271.0,331.0,109311.05,4372.44
331.0,271.0,109311.05,4372.44
271.0,371.0,74848.46,2993.94
371.0,271.0,74848.46,2993.94
271.0,335.0,103158.17,4126.33
335.0,271.0,103158.17,4126.33
271.0,1452.0,42908.16,1930.87
1452.0,271.0,42908.16,1930.87
271.0,456.0,28132.35,1265.96
456.0,271.0,28132.35,1265.96
370.0,311.0,46490.03,1859.6
311.0,370.0,46490.03,1859.6
370.0,1452.0,35177.12,1407.08
1452.0,370.0,35177.12,1407.08
370.0,1423.0,36528.35,1461.13
1423.0,370.0,36528.35,1461.13
370.0,1360.0,85677.3,3427.09
1360.0,370.0,85677.3,3427.09
434.0,305.0,21596.87,863.87
305.0,434.0,21596.87,863.87
434.0,328.0,56041.4,2241.66
328.0,434.0,56041.4,2241.66
331.0,442.0,60397.25,2415.89
442.0,331.0,60397.25,2415.89
331.0,351.0,19275.29,771.01
351.0,331.0,19275.29,771.01
331.0,402.0,67927.66,2717.11
402.0,331.0,67927.66,2717.11
371.0,310.0,78138.29,3125.53
310.0,371.0,78138.29,3125.53
371.0,311.0,48099.26,1923.97
311.0,371.0,48099.26,1923.97
371.0,443.0,30795.34,1231.81
443.0,371.0,30795.34,1231.81
371.0,456.0,44881.39,1795.26
456.0,371.0,44881.39,1795.26
335.0,402.0,24007.98,960.32
402.0,335.0,24007.98,960.32
335.0,1569.0,84112.57,3364.5
1569.0,335.0,84112.57,3364.5
335.0,1362.0,35635.03,1425.4
1362.0,335.0,35635.03,1425.4
328.0,305.0,58930.95,2357.24
305.0,328.0,58930.95,2357.24
328.0,374.0,34248.38,1369.94
374.0,328.0,34248.38,1369.94
328.0,351.0,43559.13,1742.37
351.0,328.0,43559.13,1742.37
328.0,396.0,38139.73,1525.59
396.0,328.0,38139.73,1525.59
272.0,372.0,31621.8,1264.87
372.0,272.0,31621.8,1264.87
372.0,283.0,63369.48,2534.78
283.0,372.0,63369.48,2534.78
372.0,339.0,16384.95,655.4
339.0,372.0,16384.95,655.4
372.0,345.0,21943.98,877.76
345.0,372.0,21943.98,877.76
305.0,475.0,68986.52,2759.46
475.0,305.0,68986.52,2759.46
305.0,396.0,50687.12,2027.48
396.0,305.0,50687.12,2027.48
323.0,275.0,39927.94,1597.12
275.0,323.0,39927.94,1597.12
323.0,307.0,47432.08,1897.28
307.0,323.0,47432.08,1897.28
323.0,406.0,50948.88,2037.96
406.0,323.0,50948.88,2037.96
323.0,379.0,53233.15,2129.33
379.0,323.0,53233.15,2129.33
396.0,307.0,42226.87,1689.07
307.0,396.0,42226.87,1689.07
396.0,456.0,81268.88,3250.76
456.0,396.0,81268.88,3250.76
275.0,307.0,47083.1,1883.32
307.0,275.0,47083.1,1883.32
275.0,400.0,72061.48,2882.46
400.0,275.0,72061.48,2882.46
275.0,1089.0,71624.8,2864.99
1089.0,275.0,71624.8,2864.99
275.0,358.0,58393.42,2335.74
358.0,275.0,58393.42,2335.74
275.0,406.0,36551.2,1644.8
406.0,275.0,36551.2,1644.8
307.0,475.0,45822.44,1832.9
475.0,307.0,45822.44,1832.9
307.0,477.0,62309.0,2803.9
477.0,307.0,62309.0,2803.9
400.0,310.0,42062.82,1682.51
310.0,400.0,42062.82,1682.51
400.0,477.0,31418.68,1413.84
477.0,400.0,31418.68,1413.84
400.0,443.0,38793.86,1745.72
443.0,400.0,38793.86,1745.72
400.0,362.0,45085.78,2028.86
362.0,400.0,45085.78,2028.86
1089.0,1088.0,30315.77,1212.63
1088.0,1089.0,30315.77,1212.63
358.0,306.0,31676.57,1267.06
306.0,358.0,31676.57,1267.06
358.0,310.0,49001.97,1960.08
310.0,358.0,49001.97,1960.08
358.0,362.0,43732.97,1749.32
362.0,358.0,43732.97,1749.32
358.0,416.0,38650.15,1546.01
416.0,358.0,38650.15,1546.01
278.0,300.0,47917.29,1916.69
300.0,278.0,47917.29,1916.69
278.0,318.0,51617.15,2064.69
318.0,278.0,51617.15,2064.69
278.0,286.0,73010.49,2920.42
286.0,278.0,73010.49,2920.42
300.0,348.0,53478.58,2139.14
348.0,300.0,53478.58,2139.14
300.0,445.0,33625.76,1345.03
445.0,300.0,33625.76,1345.03
300.0,455.0,73893.73,2955.75
455.0,300.0,73893.73,2955.75
300.0,318.0,30935.15,1237.41
318.0,300.0,30935.15,1237.41
318.0,455.0,29069.7,1308.14
455.0,318.0,29069.7,1308.14
286.0,289.0,71888.4,2875.54
289.0,286.0,71888.4,2875.54
286.0,290.0,60528.92,2421.16
290.0,286.0,60528.92,2421.16
286.0,445.0,34806.37,1392.25
445.0,286.0,34806.37,1392.25
286.0,506.0,35846.62,1433.86
506.0,286.0,35846.62,1433.86
286.0,324.0,61297.45,2758.39
324.0,286.0,61297.45,2758.39
347.0,281.0,37956.82,1518.27
281.0,347.0,37956.82,1518.27
347.0,376.0,20466.89,921.01
376.0,347.0,20466.89,921.01
347.0,377.0,37036.72,1666.65
377.0,347.0,37036.72,1666.65
376.0,377.0,34808.53,1392.34
377.0,376.0,34808.53,1392.34
281.0,386.0,36759.25,1470.37
386.0,281.0,36759.25,1470.37
281.0,414.0,75509.85,3397.94
414.0,281.0,75509.85,3397.94
281.0,282.0,60494.95,2722.27
282.0,281.0,60494.95,2722.27
436.0,414.0,25916.57,1036.66
414.0,436.0,25916.57,1036.66
386.0,282.0,52299.59,2091.98
282.0,386.0,52299.59,2091.98
386.0,302.0,25231.55,1009.26
302.0,386.0,25231.55,1009.26
282.0,339.0,22101.4,884.06
339.0,282.0,22101.4,884.06
339.0,283.0,47947.38,1917.9
283.0,339.0,47947.38,1917.9
339.0,332.0,48082.18,2163.7
332.0,339.0,48082.18,2163.7
283.0,379.0,70292.3,2811.69
379.0,283.0,70292.3,2811.69
283.0,332.0,33380.9,1335.24
332.0,283.0,33380.9,1335.24
283.0,298.0,64026.6,2561.06
298.0,283.0,64026.6,2561.06
283.0,444.0,69184.74,2767.39
444.0,283.0,69184.74,2767.39
379.0,407.0,36990.2,1479.61
407.0,379.0,36990.2,1479.61
332.0,444.0,26573.65,1195.81
444.0,332.0,26573.65,1195.81
298.0,481.0,46504.49,1860.18
481.0,298.0,46504.49,1860.18
444.0,437.0,67036.24,2681.45
437.0,444.0,67036.24,2681.45
444.0,481.0,49386.09,1975.44
481.0,444.0,49386.09,1975.44
444.0,414.0,67912.13,3056.05
414.0,444.0,67912.13,3056.05
285.0,421.0,36008.83,1440.35
421.0,285.0,36008.83,1440.35
421.0,363.0,30256.26,1210.25
363.0,421.0,30256.26,1210.25
289.0,291.0,28432.73,1137.31
291.0,289.0,28432.73,1137.31
289.0,290.0,35315.77,1412.63
290.0,289.0,35315.77,1412.63
289.0,349.0,124670.32,4986.81
349.0,289.0,124670.32,4986.81
289.0,465.0,26586.12,1063.44
465.0,289.0,26586.12,1063.44
290.0,432.0,141448.36,5657.93
432.0,290.0,141448.36,5657.93
290.0,465.0,106652.56,4266.1
465.0,290.0,106652.56,4266.1
290.0,506.0,75264.64,3386.91
506.0,290.0,75264.64,3386.91
445.0,506.0,34109.62,1534.93
506.0,445.0,34109.62,1534.93
506.0,356.0,41733.4,1669.34
356.0,506.0,41733.4,1669.34
506.0,432.0,58174.51,2617.85
432.0,506.0,58174.51,2617.85
291.0,465.0,42085.08,1893.83
465.0,291.0,42085.08,1893.83
349.0,342.0,28224.04,1128.96
342.0,349.0,28224.04,1128.96
465.0,431.0,54260.56,2170.42
431.0,465.0,54260.56,2170.42
432.0,356.0,41211.23,1648.45
356.0,432.0,41211.23,1648.45
432.0,621.0,52657.35,2369.58
621.0,432.0,52657.35,2369.58
363.0,398.0,33896.38,1355.86
398.0,363.0,33896.38,1355.86
363.0,388.0,29370.14,1174.81
388.0,363.0,29370.14,1174.81
314.0,313.0,80543.18,3221.73
313.0,314.0,80543.18,3221.73
314.0,426.0,40448.56,1617.94
426.0,314.0,40448.56,1617.94
314.0,550.0,34342.98,1373.72
550.0,314.0,34342.98,1373.72
314.0,1565.0,40012.57,1800.57
1565.0,314.0,40012.57,1800.57
481.0,361.0,27904.81,1116.19
361.0,481.0,27904.81,1116.19
481.0,437.0,59845.92,2393.84
437.0,481.0,59845.92,2393.84
348.0,513.0,52770.87,2110.83
513.0,348.0,52770.87,2110.83
348.0,470.0,22772.02,910.88
470.0,348.0,22772.02,910.88
348.0,727.0,56958.94,2278.36
727.0,348.0,56958.94,2278.36
348.0,356.0,121721.42,4868.86
356.0,348.0,121721.42,4868.86
302.0,388.0,31278.88,1251.16
388.0,302.0,31278.88,1251.16
302.0,303.0,20211.04,808.44
303.0,302.0,20211.04,808.44
388.0,398.0,24397.73,1097.9
398.0,388.0,24397.73,1097.9
303.0,1186.0,38970.67,1558.83
1186.0,303.0,38970.67,1558.83
303.0,407.0,43490.06,1957.05
407.0,303.0,43490.06,1957.05
1186.0,1087.0,31498.89,1259.96
1087.0,1186.0,31498.89,1259.96
1186.0,1088.0,44042.58,1981.92
1088.0,1186.0,44042.58,1981.92
475.0,477.0,35766.96,1430.68
477.0,475.0,35766.96,1430.68
306.0,409.0,87719.98,3508.8
409.0,306.0,87719.98,3508.8
306.0,440.0,23193.55,927.74
440.0,306.0,23193.55,927.74
409.0,1235.0,48890.22,1955.61
1235.0,409.0,48890.22,1955.61
409.0,440.0,71897.42,2875.9
440.0,409.0,71897.42,2875.9
409.0,1053.0,34743.57,1389.74
1053.0,409.0,34743.57,1389.74
409.0,1392.0,87798.87,3511.95
1392.0,409.0,87798.87,3511.95
440.0,1242.0,30118.06,1355.31
1242.0,440.0,30118.06,1355.31
310.0,443.0,25320.34,1012.81
443.0,310.0,25320.34,1012.81
310.0,1402.0,29807.81,1192.31
1402.0,310.0,29807.81,1192.31
310.0,362.0,21751.54,870.06
362.0,310.0,21751.54,870.06
1402.0,1373.0,29175.09,1167.0
1373.0,1402.0,29175.09,1167.0
1402.0,311.0,22591.74,1016.63
311.0,1402.0,22591.74,1016.63
311.0,1353.0,72538.3,2901.53
1353.0,311.0,72538.3,2901.53
1373.0,1353.0,66175.15,2647.01
1353.0,1373.0,66175.15,2647.01
1373.0,1360.0,172795.66,6911.83
1360.0,1373.0,172795.66,6911.83
1373.0,1392.0,21182.93,847.32
1392.0,1373.0,21182.93,847.32
1353.0,1358.0,34112.25,1364.49
1358.0,1353.0,34112.25,1364.49
1353.0,1355.0,84124.63,3364.99
1355.0,1353.0,84124.63,3364.99
1353.0,1435.0,54602.87,2184.11
1435.0,1353.0,54602.87,2184.11
1353.0,1387.0,27784.07,1111.36
1387.0,1353.0,27784.07,1111.36
1353.0,1392.0,70032.96,2801.32
1392.0,1353.0,70032.96,2801.32
313.0,426.0,60109.18,2404.37
426.0,313.0,60109.18,2404.37
313.0,553.0,53424.44,2136.98
553.0,313.0,53424.44,2136.98
313.0,556.0,45684.46,1827.38
556.0,313.0,45684.46,1827.38
313.0,535.0,86798.25,3471.93
535.0,313.0,86798.25,3471.93
313.0,552.0,25675.0,1027.0
552.0,313.0,25675.0,1027.0
313.0,547.0,40066.03,1802.97
547.0,313.0,40066.03,1802.97
553.0,510.0,98012.0,3920.48
510.0,553.0,98012.0,3920.48
553.0,547.0,37205.52,1488.22
547.0,553.0,37205.52,1488.22
553.0,550.0,41296.33,1651.85
550.0,553.0,41296.33,1651.85
553.0,724.0,67949.57,2717.98
724.0,553.0,67949.57,2717.98
556.0,690.0,36986.94,1479.48
690.0,556.0,36986.94,1479.48
556.0,684.0,35398.29,1592.92
684.0,556.0,35398.29,1592.92
535.0,510.0,100274.01,4010.96
510.0,535.0,100274.01,4010.96
535.0,536.0,56931.46,2277.26
536.0,535.0,56931.46,2277.26
535.0,575.0,22486.03,899.44
575.0,535.0,22486.03,899.44
535.0,568.0,73991.32,2959.65
568.0,535.0,73991.32,2959.65
535.0,713.0,47258.22,1890.33
713.0,535.0,47258.22,1890.33
535.0,690.0,48406.53,1936.26
690.0,535.0,48406.53,1936.26
535.0,572.0,99650.7,3986.03
572.0,535.0,99650.7,3986.03
510.0,542.0,76664.92,3066.6
542.0,510.0,76664.92,3066.6
